category,common_layers,common_len,common_topk,compared_entries,comparison_kind,entry_match_count,entry_match_rate,entry_mismatch_count,entry_mismatch_rate,expected_gen_route_len,expected_length_match,expected_overlap_len,expected_prefill_route_len,gen_overlap_offset,gen_prefix_ignored,gen_route_start,gen_shape,gen_tail_ignored,inferred_shape_match,input_token_count,layer_topk_shape_match,output_token_count,overlap_end,overlap_start,prefill_overlap_offset,prefill_prefix_ignored,prefill_route_start,prefill_shape,prefill_tail_ignored,raw_common_layers,raw_shape_match,sample_id,selected_layers,shape_status,source_model,status,target_input_tokens,token_count,token_layer_count,token_layer_match_count,token_layer_match_rate,token_layer_set_count,token_layer_set_match_count,token_layer_set_match_rate,token_match_count,token_match_rate,topk_jaccard_mean,topk_jaccard_sum,topk_overlap_mean,topk_overlap_sum,verifier_model
code,5,127,8,5080,same_model,4425,0.8710629921259843,655,0.12893700787401574,165,True,127,128,38,38,0,"[165, 40, 8]",0,True,38,True,128,165,38,0,0,38,"[128, 40, 8]",1,40,False,c09cc454c37cd68fb6d9,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,339,0.5338582677165354,635,541,0.8519685039370078,7,0.05511811023622047,0.9671041119860017,614.1111111111111,0.981496062992126,623.25,Qwen/Qwen3.6-35B-A3B-FP8
logs,5,127,8,5080,same_model,4477,0.8812992125984253,603,0.1187007874015748,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c0ba3962279f7f0cca15,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,373,0.5874015748031496,635,552,0.8692913385826772,12,0.09448818897637795,0.9703937007874016,616.2,0.9832677165354331,624.375,Qwen/Qwen3.6-35B-A3B-FP8
logs,5,127,8,5080,same_model,4607,0.9068897637795276,473,0.09311023622047244,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c0f30469870c1882f182,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,412,0.6488188976377953,635,571,0.8992125984251969,18,0.14173228346456693,0.9773228346456694,620.6,0.9872047244094488,626.875,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,5,127,8,5080,same_model,4500,0.8858267716535433,580,0.1141732283464567,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,c0fdc8702bb662c9bdcd,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,378,0.5952755905511811,635,559,0.8803149606299212,13,0.10236220472440945,0.9734033245844269,618.1111111111111,0.9850393700787402,625.5,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,5,127,8,5080,same_model,4501,0.886023622047244,579,0.1139763779527559,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c173dc51d47cf438e861,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,385,0.6062992125984252,635,555,0.8740157480314961,14,0.11023622047244094,0.9714435695538058,616.8666666666667,0.9838582677165354,624.75,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,5,127,8,5080,same_model,4475,0.8809055118110236,605,0.11909448818897637,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c1d92ed66ff7504060bd,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,368,0.5795275590551181,635,552,0.8692913385826772,9,0.07086614173228346,0.9701137357830273,616.0222222222222,0.9830708661417323,624.25,Qwen/Qwen3.6-35B-A3B-FP8
code,5,127,8,5080,same_model,4440,0.8740157480314961,640,0.12598425196850394,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c2334f66513a06d515e0,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,367,0.5779527559055118,635,574,0.9039370078740158,6,0.047244094488188976,0.9783727034120736,621.2666666666667,0.9877952755905511,627.25,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,5,127,8,5080,same_model,4307,0.8478346456692913,773,0.15216535433070866,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c236ed6d3e66598d38ff,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,340,0.5354330708661418,635,524,0.8251968503937008,7,0.05511811023622047,0.9600349956255468,609.6222222222223,0.9773622047244095,620.625,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,5,127,8,5080,same_model,4515,0.8887795275590551,565,0.11122047244094488,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,c23c9fd92a4530fe93e9,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,380,0.5984251968503937,635,546,0.8598425196850393,11,0.08661417322834646,0.9682939632545934,614.8666666666667,0.9820866141732284,623.625,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,5,127,8,5080,same_model,4438,0.8736220472440945,642,0.12637795275590552,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c3c4c2e82943eae361d0,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,359,0.5653543307086614,635,553,0.8708661417322835,8,0.06299212598425197,0.9710236220472441,616.6,0.9836614173228346,624.625,Qwen/Qwen3.6-35B-A3B-FP8
needle,5,127,8,5080,same_model,4491,0.8840551181102362,589,0.11594488188976378,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c4213b88ba1462fe5fad,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,378,0.5952755905511811,635,541,0.8519685039370078,12,0.09448818897637795,0.9671041119860019,614.1111111111111,0.981496062992126,623.25,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,5,127,8,5080,same_model,4451,0.8761811023622047,629,0.12381889763779527,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c4eed7d508d06351658f,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,360,0.5669291338582677,635,547,0.8614173228346457,15,0.11811023622047244,0.9689238845144357,615.2666666666667,0.9824803149606299,623.875,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,5,127,8,5080,same_model,4492,0.8842519685039371,588,0.115748031496063,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c51ccd801ae84bae5d0f,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,379,0.5968503937007874,635,553,0.8708661417322835,10,0.07874015748031496,0.9710236220472441,616.6,0.9836614173228346,624.625,Qwen/Qwen3.6-35B-A3B-FP8
code,5,127,8,5080,same_model,4418,0.8696850393700788,662,0.13031496062992126,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,c59559f5c664cfd2045e,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,348,0.5480314960629922,635,562,0.8850393700787401,7,0.05511811023622047,0.9744531933508312,618.7777777777778,0.9856299212598425,625.875,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,5,127,8,5080,same_model,4509,0.8875984251968504,571,0.1124015748031496,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c6d418ee2c1362c7b544,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,383,0.6031496062992125,635,550,0.8661417322834646,12,0.09448818897637795,0.9702537182852145,616.1111111111111,0.9832677165354331,624.375,Qwen/Qwen3.6-35B-A3B-FP8
chat,5,127,8,5080,same_model,4488,0.8834645669291339,592,0.11653543307086614,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,c6e7a36b62f170637a5f,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,374,0.5889763779527559,635,556,0.8755905511811024,13,0.10236220472440945,0.9720734908136482,617.2666666666667,0.984251968503937,625.0,Qwen/Qwen3.6-35B-A3B-FP8
chat,5,127,8,5080,same_model,4537,0.8931102362204725,543,0.10688976377952755,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c71e3e89c6c0b3158b0b,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,396,0.6236220472440945,635,569,0.8960629921259843,12,0.09448818897637795,0.9766229221347332,620.1555555555556,0.9868110236220472,626.625,Qwen/Qwen3.6-35B-A3B-FP8
summarization,5,127,8,5080,same_model,4475,0.8809055118110236,605,0.11909448818897637,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c7586011bab5daaf44a3,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,368,0.5795275590551181,635,551,0.8677165354330708,8,0.06299212598425197,0.9706036745406825,616.3333333333334,0.9834645669291339,624.5,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,5,127,8,5080,same_model,4312,0.8488188976377953,768,0.15118110236220472,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c77b9a21699d51f19d4d,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,325,0.5118110236220472,635,517,0.8141732283464567,4,0.031496062992125984,0.9567454068241471,607.5333333333333,0.9753937007874016,619.375,Qwen/Qwen3.6-35B-A3B-FP8
code,5,127,8,5080,same_model,4520,0.889763779527559,560,0.11023622047244094,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c88100f0084d43a0dbc4,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,390,0.6141732283464567,635,563,0.8866141732283465,11,0.08661417322834646,0.9742432195975502,618.6444444444444,0.9854330708661417,625.75,Qwen/Qwen3.6-35B-A3B-FP8
chat,5,127,8,5080,same_model,4409,0.8679133858267717,671,0.13208661417322834,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,c8f94099829018aa73be,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,349,0.5496062992125984,635,544,0.8566929133858268,9,0.07086614173228346,0.968153980752406,614.7777777777778,0.9820866141732284,623.625,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,5,127,8,5080,same_model,4535,0.8927165354330708,545,0.10728346456692914,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,c9054248f275923ce4b2,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,379,0.5968503937007874,635,552,0.8692913385826772,12,0.09448818897637795,0.9709536307961505,616.5555555555555,0.9836614173228346,624.625,Qwen/Qwen3.6-35B-A3B-FP8
code,5,127,8,5080,same_model,4408,0.8677165354330708,672,0.13228346456692913,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,c93dd9262a72c4c1aa6f,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,351,0.552755905511811,635,546,0.8598425196850393,11,0.08661417322834646,0.9680649009782868,614.7212121212121,0.9818897637795275,623.5,Qwen/Qwen3.6-35B-A3B-FP8
summarization,5,127,8,5080,same_model,4440,0.8740157480314961,640,0.12598425196850394,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c953ff4457bae7fd415c,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,357,0.5622047244094488,635,541,0.8519685039370078,10,0.07874015748031496,0.9671041119860019,614.1111111111111,0.981496062992126,623.25,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,5,127,8,5080,same_model,4429,0.8718503937007874,651,0.1281496062992126,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c960c8b157bc53ae29af,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,352,0.5543307086614173,635,547,0.8614173228346457,9,0.07086614173228346,0.9686439195100613,615.0888888888888,0.9822834645669292,623.75,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,5,127,8,5080,same_model,4486,0.8830708661417322,594,0.11692913385826771,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,c964b37a792e62a95e31,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,367,0.5779527559055118,635,545,0.8582677165354331,7,0.05511811023622047,0.9682239720034997,614.8222222222222,0.9820866141732284,623.625,Qwen/Qwen3.6-35B-A3B-FP8
logs,5,80,8,3200,same_model,2826,0.883125,374,0.116875,112,True,80,81,32,32,0,"[112, 40, 8]",0,True,32,True,81,112,32,0,0,32,"[81, 40, 8]",1,40,False,c980b50c45e629922e4c,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,80,400,231,0.5775,400,338,0.845,6,0.075,0.9651111111111113,386.0444444444444,0.9803125,392.125,Qwen/Qwen3.6-35B-A3B-FP8
code,5,127,8,5080,same_model,4427,0.8714566929133858,653,0.12854330708661418,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c9e56e820a2698b64186,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,359,0.5653543307086614,635,551,0.8677165354330708,6,0.047244094488188976,0.9700437445319334,615.9777777777778,0.9830708661417323,624.25,Qwen/Qwen3.6-35B-A3B-FP8
chat,5,127,8,5080,same_model,4510,0.8877952755905512,570,0.11220472440944881,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,c9f0a645a510e7b8b559,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,379,0.5968503937007874,635,568,0.8944881889763779,13,0.10236220472440945,0.9762729658792652,619.9333333333333,0.9866141732283464,626.5,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,5,127,8,5080,same_model,4470,0.8799212598425197,610,0.12007874015748031,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,c9f7df06aabfa856503d,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,365,0.5748031496062992,635,551,0.8677165354330708,9,0.07086614173228346,0.9706036745406825,616.3333333333334,0.9834645669291339,624.5,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,5,127,8,5080,same_model,4581,0.9017716535433071,499,0.09822834645669291,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,ca551e87f31d183057fb,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,399,0.6283464566929133,635,566,0.8913385826771654,9,0.07086614173228346,0.9755730533683289,619.4888888888889,0.9862204724409449,626.25,Qwen/Qwen3.6-35B-A3B-FP8
mixed_language,5,127,8,5080,same_model,4440,0.8740157480314961,640,0.12598425196850394,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,ca6f47b188d837f8f203,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,355,0.5590551181102362,635,542,0.8535433070866142,7,0.05511811023622047,0.9668941382327211,613.9777777777778,0.9812992125984252,623.125,Qwen/Qwen3.6-35B-A3B-FP8
summarization,5,127,8,5080,same_model,4454,0.8767716535433071,626,0.12322834645669291,163,True,127,128,36,36,0,"[163, 40, 8]",0,True,36,True,128,163,36,0,0,36,"[128, 40, 8]",1,40,False,ca7521427e5b1d2fdbc4,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,353,0.5559055118110237,635,534,0.8409448818897638,9,0.07086614173228346,0.9646544181977255,612.5555555555555,0.9801181102362204,622.375,Qwen/Qwen3.6-35B-A3B-FP8
chat,5,127,8,5080,same_model,4467,0.8793307086614173,613,0.12066929133858267,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,ca9ed4a0b3a0658aa462,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,357,0.5622047244094488,635,556,0.8755905511811024,5,0.03937007874015748,0.9720734908136482,617.2666666666667,0.984251968503937,625.0,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,5,127,8,5080,same_model,4449,0.8757874015748032,631,0.12421259842519684,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,caaa05fc074ec7492074,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,366,0.5763779527559055,635,557,0.8771653543307086,11,0.08661417322834646,0.9724234470691162,617.4888888888889,0.9844488188976378,625.125,Qwen/Qwen3.6-35B-A3B-FP8
summarization,5,127,8,5080,same_model,4509,0.8875984251968504,571,0.1124015748031496,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,cac6fee02fd04e1964db,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,379,0.5968503937007874,635,551,0.8677165354330708,12,0.09448818897637795,0.9706036745406825,616.3333333333334,0.9834645669291339,624.5,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,5,127,8,5080,same_model,4471,0.8801181102362204,609,0.11988188976377953,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,cacdac01a1df5cf98e8c,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,371,0.584251968503937,635,550,0.8661417322834646,11,0.08661417322834646,0.96997375328084,615.9333333333333,0.9830708661417323,624.25,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,5,127,8,5080,same_model,4524,0.8905511811023622,556,0.1094488188976378,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,cb4f5e75566df4895a22,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,374,0.5889763779527559,635,549,0.8645669291338582,10,0.07874015748031496,0.9696237970253718,615.7111111111111,0.9828740157480315,624.125,Qwen/Qwen3.6-35B-A3B-FP8
chat,5,127,8,5080,same_model,4469,0.8797244094488189,611,0.1202755905511811,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,cb5ad6bd2da7b7ac246a,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,361,0.568503937007874,635,554,0.8724409448818897,9,0.07086614173228346,0.9716535433070868,617.0,0.9840551181102363,624.875,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,5,127,8,5080,same_model,4327,0.8517716535433071,753,0.14822834645669292,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,cb7ef85aeaf18ee8ce20,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,330,0.5196850393700787,635,531,0.8362204724409449,4,0.031496062992125984,0.9627646544181978,611.3555555555556,0.9789370078740157,621.625,Qwen/Qwen3.6-35B-A3B-FP8
code,5,127,8,5080,same_model,4427,0.8714566929133858,653,0.12854330708661418,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,cb95ee1e94b241aba4f9,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,365,0.5748031496062992,635,554,0.8724409448818897,10,0.07874015748031496,0.9713735783027123,616.8222222222222,0.9838582677165354,624.75,Qwen/Qwen3.6-35B-A3B-FP8
needle,5,127,8,5080,same_model,4399,0.8659448818897638,681,0.1340551181102362,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,cc05fb2fbe60c1e25c7c,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,330,0.5196850393700787,635,543,0.8551181102362204,6,0.047244094488188976,0.967804024496938,614.5555555555555,0.9818897637795275,623.5,Qwen/Qwen3.6-35B-A3B-FP8
chat,5,127,8,5080,same_model,4509,0.8875984251968504,571,0.1124015748031496,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,cc075064e2dcaf82ea11,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,376,0.5921259842519685,635,554,0.8724409448818897,11,0.08661417322834646,0.9713735783027121,616.8222222222222,0.9838582677165354,624.75,Qwen/Qwen3.6-35B-A3B-FP8
math_numeric,5,127,8,5080,same_model,4399,0.8659448818897638,681,0.1340551181102362,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,cc66fc7e655780f0ce4a,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,350,0.5511811023622047,635,553,0.8708661417322835,7,0.05511811023622047,0.9710236220472441,616.6,0.9836614173228346,624.625,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,5,127,8,5080,same_model,4477,0.8812992125984253,603,0.1187007874015748,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,cc92eea2f85060c2ef48,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,364,0.573228346456693,635,553,0.8708661417322835,16,0.12598425196850394,0.9707436570428698,616.4222222222222,0.9834645669291339,624.5,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,5,127,8,5080,same_model,4508,0.8874015748031496,572,0.1125984251968504,166,True,127,128,39,39,0,"[166, 40, 8]",0,True,39,True,128,166,39,0,0,39,"[128, 40, 8]",1,40,False,cc968cd2910e4b042410,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,377,0.5937007874015748,635,559,0.8803149606299212,7,0.05511811023622047,0.9728433945756781,617.7555555555556,0.9846456692913386,625.25,Qwen/Qwen3.6-35B-A3B-FP8
json_structured,5,127,8,5080,same_model,4536,0.8929133858267716,544,0.10708661417322834,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,cca742911a13c00aec34,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,394,0.6204724409448819,635,556,0.8755905511811024,11,0.08661417322834646,0.9720734908136482,617.2666666666667,0.984251968503937,625.0,Qwen/Qwen3.6-35B-A3B-FP8
needle,5,127,8,5080,same_model,4455,0.8769685039370079,625,0.12303149606299213,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,ccb10409682b5cac10c7,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,354,0.5574803149606299,635,546,0.8598425196850393,10,0.07874015748031496,0.9682939632545934,614.8666666666667,0.9820866141732284,623.625,Qwen/Qwen3.6-35B-A3B-FP8
summarization,5,127,8,5080,same_model,4538,0.8933070866141732,542,0.10669291338582677,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,ccde5d7b82ca11f23b09,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,392,0.6173228346456693,635,565,0.889763779527559,13,0.10236220472440945,0.9749431321084866,619.0888888888888,0.9858267716535433,626.0,Qwen/Qwen3.6-35B-A3B-FP8
short_qa,5,127,8,5080,same_model,4564,0.8984251968503937,516,0.1015748031496063,159,True,127,128,32,32,0,"[159, 40, 8]",0,True,32,True,128,159,32,0,0,32,"[128, 40, 8]",1,40,False,cd5e143f7557cfc96999,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,391,0.6157480314960629,635,555,0.8740157480314961,8,0.06299212598425197,0.9720034995625546,617.2222222222222,0.984251968503937,625.0,Qwen/Qwen3.6-35B-A3B-FP8
chat,5,127,8,5080,same_model,4428,0.8716535433070867,652,0.1283464566929134,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,cd748cc0523506c2997c,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,354,0.5574803149606299,635,551,0.8677165354330708,6,0.047244094488188976,0.9706036745406825,616.3333333333334,0.9834645669291339,624.5,Qwen/Qwen3.6-35B-A3B-FP8
low_margin,5,127,8,5080,same_model,4479,0.8816929133858268,601,0.11830708661417323,167,True,127,128,40,40,0,"[167, 40, 8]",0,True,40,True,128,167,40,0,0,40,"[128, 40, 8]",1,40,False,ce3b621205a2f65dcaa1,"0,1,2,3,4",expected_aligned_shape,Qwen/Qwen3.6-35B-A3B-FP8,ok,32,127,635,366,0.5763779527559055,635,540,0.8503937007874016,11,0.08661417322834646,0.9667541557305337,613.8888888888889,0.9812992125984252,623.125,Qwen/Qwen3.6-35B-A3B-FP8
